Name,Quality,stattrak_available,souvenir_available,weapon_type,min_float,max_float,worst_condition_index,best_condition_index,containers_found_in,DefIndex,PaintIndex
AK-47 | Aquamarine Revenge,covert,True,False,rifle,0.0,1.0,4,0,falchion case,7,474
SCAR-20 | Assault,mil-spec,True,False,sniper rifle,0.0,0.62,4,0,cs20 case,38,914
SCAR-20 | Bloodsport,classified,True,False,sniper rifle,0.0,0.45,3,0,gamma case,38,597
SCAR-20 | Blueprint,mil-spec,True,False,sniper rifle,0.0,0.75,4,0,spectrum case,38,642
SCAR-20 | Brass,mil-spec,False,False,sniper rifle,0.0,1.0,4,0,the norse collection,38,159
SCAR-20 | Carbon Fiber,industrial grade,False,True,sniper rifle,0.0,0.12,1,0,the train collection,38,70
SCAR-20 | Cardiac,classified,True,False,sniper rifle,0.0,1.0,4,0,operation vanguard weapon case,38,391
SCAR-20 | Contractor,consumer grade,False,True,sniper rifle,0.06,0.8,4,0,the safehouse collection,38,46
SCAR-20 | Crimson Web,mil-spec,True,False,sniper rifle,0.06,0.8,4,0,csgo weapon case 2,38,232
SCAR-20 | Cyrex,classified,True,False,sniper rifle,0.0,0.5,4,0,huntsman weapon case,38,312
SCAR-20 | Emerald,restricted,False,False,sniper rifle,0.0,0.08,1,0,the alpha collection,38,196
SCAR-20 | Enforcer,restricted,True,False,sniper rifle,0.0,1.0,4,0,prisma 2 case,38,954
SCAR-20 | Fragments,mil-spec,True,False,sniper rifle,0.0,0.78,4,0,revolution case,38,1226
SCAR-20 | Green Marine,mil-spec,True,False,sniper rifle,0.0,0.8,4,0,shadow case,38,502
SCAR-20 | Grotto,mil-spec,True,False,sniper rifle,0.0,0.5,4,0,chroma case,38,406
SCAR-20 | Jungle Slipstream,mil-spec,True,False,sniper rifle,0.0,0.5,4,0,spectrum 2 case,38,685
SCAR-20 | Magna Carta,mil-spec,False,False,sniper rifle,0.0,0.6,4,0,the control collection,38,1028
SCAR-20 | Outbreak,mil-spec,True,False,sniper rifle,0.0,0.5,4,0,revolver case,38,518
SCAR-20 | Palm,industrial grade,False,False,sniper rifle,0.06,0.8,4,0,the dust collection,38,157
SCAR-20 | Poultrygeist,mil-spec,True,False,sniper rifle,0.0,0.57,4,0,dreams and nightmares case,38,1139
SCAR-20 | Powercore,restricted,True,False,sniper rifle,0.0,1.0,4,0,gamma 2 case,38,612
SCAR-20 | Sand Mesh,consumer grade,False,True,sniper rifle,0.06,0.8,4,0,the dust 2 collection,38,116
SCAR-20 | Splash Jam,classified,False,False,sniper rifle,0.06,0.8,4,0,the militia collection,38,165
SCAR-20 | Stone Mosaico,consumer grade,False,False,sniper rifle,0.06,0.5,4,0,the canals collection,38,865
SCAR-20 | Storm,consumer grade,False,True,sniper rifle,0.06,0.8,4,0,the cobblestone collection,38,100
SCAR-20 | Torn,mil-spec,True,False,sniper rifle,0.0,0.45,3,0,shattered web case,38,896
SG 553 | Aerial,mil-spec,True,False,rifle,0.0,0.6,4,0,gamma case,39,598
SG 553 | Aloha,mil-spec,True,False,rifle,0.0,0.55,4,0,clutch case,39,702
SG 553 | Anodized Navy,mil-spec,False,True,rifle,0.0,0.08,1,0,the lake collection,39,28
SG 553 | Army Sheen,consumer grade,False,False,rifle,0.0,0.3,2,0,the bank collection,39,298
SG 553 | Atlas,mil-spec,True,False,rifle,0.0,0.81,4,0,chroma 3 case,39,553
SG 553 | Barricade,consumer grade,False,False,rifle,0.0,0.65,4,0,the norse collection,39,861
SG 553 | Bleached,consumer grade,False,True,rifle,0.0,0.5,4,0,the 2021 dust 2 collection,39,934
SG 553 | Bulldozer,restricted,False,False,rifle,0.06,0.8,4,0,the chop shop collection,39,39
SG 553 | Candy Apple,industrial grade,False,False,rifle,0.0,0.7,4,0,the canals collection,39,864
SG 553 | Colony IV,classified,True,False,rifle,0.0,1.0,4,0,shattered web case,39,897
SG 553 | Cyberforce,mil-spec,True,False,rifle,0.0,0.9,4,0,revolution case,39,0
SG 553 | Cyrex,classified,True,False,rifle,0.0,1.0,4,0,falchion case,39,487
SG 553 | Damascus Steel,mil-spec,False,True,rifle,0.0,1.0,4,0,the dust 2 collection,39,247
SG 553 | Danger Close,mil-spec,True,False,rifle,0.02,0.8,4,0,danger zone case,39,815
SG 553 | Darkwing,restricted,True,False,rifle,0.0,1.0,4,0,prisma 2 case,39,955
SG 553 | Desert Blossom,mil-spec,False,True,rifle,0.0,0.49,4,0,the 2021 mirage collection,39,765
SG 553 | Dragon Tech,restricted,True,False,rifle,0.0,0.7,4,0,recoil case,39,0
SG 553 | Fallout Warning,industrial grade,False,True,rifle,0.0,0.8,4,0,the cache collection,39,378
SG 553 | Gator Mesh,industrial grade,False,True,rifle,0.0,0.6,4,0,the mirage collection,39,243
SG 553 | Hazard Pay,classified,False,True,rifle,0.0,0.48,4,0,the 2021 vertigo collection,39,1084
SG 553 | Heavy Metal,mil-spec,True,False,rifle,0.0,1.0,4,0,snakebite case,39,1048
SG 553 | Hypnotic,restricted,False,False,rifle,0.0,0.08,1,0,the havoc collection,39,61
SG 553 | Integrale,classified,False,True,rifle,0.0,1.0,4,0,the 2018 inferno collection,39,750
SG 553 | Lush Ruins,consumer grade,False,True,rifle,0.0,0.7,4,0,the ancient collection,39,1022
SG 553 | Ol' Rusty,mil-spec,True,False,rifle,0.0,0.7,4,0,fracture case,39,966
SG 553 | Phantom,restricted,True,False,rifle,0.0,0.6,4,0,spectrum 2 case,39,686
SG 553 | Pulse,restricted,True,False,rifle,0.1,0.6,4,1,operation phoenix weapon case,39,287
SG 553 | Tiger Moth,restricted,True,False,rifle,0.0,1.0,4,0,revolver case,39,519
SG 553 | Tornado,consumer grade,False,False,rifle,0.06,0.8,4,0,the assault collection,39,101
SG 553 | Traveler,industrial grade,False,False,rifle,0.0,1.0,4,0,the baggage collection,39,363
SG 553 | Triarch,restricted,True,False,rifle,0.0,1.0,4,0,gamma 2 case,39,613
SG 553 | Ultraviolet,mil-spec,True,False,rifle,0.06,0.8,4,0,csgo weapon case,39,98
SG 553 | Wave Spray,mil-spec,True,False,rifle,0.06,0.8,4,0,operation bravo case,39,186
SG 553 | Waves Perforated,consumer grade,False,True,rifle,0.06,0.8,4,0,the lake collection,39,136
Shadow Daggers | Autotronic,covert,True,False,knife,0.0,0.85,4,0,"dreams and nightmares case, operation riptide case",516,1118
Shadow Daggers | Black Laminate,covert,True,False,knife,0.0,1.0,4,0,"dreams and nightmares case, operation riptide case",516,1113
Shadow Daggers | Blue Steel,covert,True,False,knife,0.0,1.0,4,0,,516,42
Shadow Daggers | Boreal Forest,covert,True,False,knife,0.06,0.8,4,0,,516,77
Shadow Daggers | Bright Water,covert,True,False,knife,0.0,0.5,4,0,"dreams and nightmares case, operation riptide case",516,579
Shadow Daggers | Case Hardened,covert,True,False,knife,0.0,1.0,4,0,,516,44
Shadow Daggers | Crimson Web,covert,True,False,knife,0.06,0.8,4,0,,516,12
Shadow Daggers | Damascus Steel,covert,True,False,knife,0.0,0.5,4,0,"spectrum 2 case, spectrum case",516,411
Shadow Daggers | Doppler,covert,True,False,knife,0.0,0.08,1,0,"spectrum 2 case, spectrum case",516,619
Shadow Daggers | Fade,covert,True,False,knife,0.0,0.08,1,0,,516,38
Shadow Daggers | Forest DDPAT,covert,True,False,knife,0.06,0.8,4,0,,516,5
Shadow Daggers | Freehand,covert,True,False,knife,0.0,0.48,4,0,"dreams and nightmares case, operation riptide case",516,581
Shadow Daggers | Gamma Doppler,covert,True,False,knife,0.0,0.08,1,0,"dreams and nightmares case, operation riptide case",516,572
Shadow Daggers | Lore,covert,True,False,knife,0.0,1.0,4,0,"dreams and nightmares case, operation riptide case",516,1108
Shadow Daggers | Marble Fade,covert,True,False,knife,0.0,0.08,1,0,"spectrum 2 case, spectrum case",516,413
Shadow Daggers | Night,covert,True,False,knife,0.06,0.8,4,0,,516,40
Shadow Daggers | Rust Coat,covert,True,False,knife,0.4,1.0,4,3,"spectrum 2 case, spectrum case",516,414
Shadow Daggers | Safari Mesh,covert,True,False,knife,0.06,0.8,4,0,,516,72
Shadow Daggers | Scorched,covert,True,False,knife,0.06,0.8,4,0,,516,175
Shadow Daggers | Slaughter,covert,True,False,knife,0.01,0.26,2,0,,516,59
Shadow Daggers | Stained,covert,True,False,knife,0.0,1.0,4,0,,516,43
Shadow Daggers | Tiger Tooth,covert,True,False,knife,0.0,0.08,1,0,"spectrum 2 case, spectrum case",516,409
Shadow Daggers | Ultraviolet,covert,True,False,knife,0.06,0.8,4,0,"spectrum 2 case, spectrum case",516,98
Shadow Daggers | Urban Masked,covert,True,False,knife,0.06,0.8,4,0,,516,143
Shadow Daggers | ★ (Vanilla),covert,True,False,knife,0.0,1.0,4,0,,516,0
Skeleton Knife | Blue Steel,covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",525,42
Skeleton Knife | Boreal Forest,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,77
Skeleton Knife | Case Hardened,covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",525,44
Skeleton Knife | Crimson Web,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,12
Skeleton Knife | Fade,covert,True,False,knife,0.0,0.08,1,0,"fracture case, shattered web case",525,38
Skeleton Knife | Forest DDPAT,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,5
Skeleton Knife | Night Stripe,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,735
Skeleton Knife | Safari Mesh,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,72
Skeleton Knife | Scorched,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,175
Skeleton Knife | Slaughter,covert,True,False,knife,0.01,0.26,2,0,"fracture case, shattered web case",525,59
Skeleton Knife | Stained,covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",525,43
Skeleton Knife | Urban Masked,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",525,143
Skeleton Knife | ★ (Vanilla),covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",525,0
Specialist Gloves | Buckshot,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5034,10062
Specialist Gloves | Crimson Kimono,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5034,10033
Specialist Gloves | Crimson Web,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5034,10061
Specialist Gloves | Emerald Web,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5034,10034
Specialist Gloves | Fade,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5034,10063
Specialist Gloves | Field Agent,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5034,10068
Specialist Gloves | Forest DDPAT,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5034,10030
Specialist Gloves | Foundation,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5034,10035
Specialist Gloves | Lt. Commander,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5034,10066
Specialist Gloves | Marble Fade,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5034,10065
Specialist Gloves | Mogul,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5034,10064
Specialist Gloves | Tiger Strike,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5034,10067
Sport Gloves | Amphibious,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5030,10045
Sport Gloves | Arid,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5030,10019
Sport Gloves | Big Game,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5030,10074
Sport Gloves | Bronze Morph,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5030,10046
Sport Gloves | Hedge Maze,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5030,10038
Sport Gloves | Nocts,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5030,10076
Sport Gloves | Omega,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5030,10047
Sport Gloves | Pandora's Box,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5030,10037
Sport Gloves | Scarlet Shamagh,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5030,10075
Sport Gloves | Slingshot,extraordinary,False,False,gloves,0.06,0.8,4,0,"recoil case, snakebite case, operation broken fang case",5030,10073
Sport Gloves | Superconductor,extraordinary,False,False,gloves,0.06,0.8,4,0,"glove case, operation hydra case",5030,10018
Sport Gloves | Vice,extraordinary,False,False,gloves,0.06,0.8,4,0,"revolution case, clutch case",5030,10048
SSG 08 | Abyss,mil-spec,True,False,sniper rifle,0.0,1.0,4,0,operation breakout weapon case,40,361
SSG 08 | Acid Fade,mil-spec,False,True,sniper rifle,0.0,0.03,0,0,the safehouse collection,40,253
SSG 08 | Azure Glyph,industrial grade,False,True,sniper rifle,0.01,0.99,4,0,anubis collection package,40,1251
SSG 08 | Big Iron,classified,True,False,sniper rifle,0.0,0.64,4,0,shadow case,40,503
SSG 08 | Blood in the Water,covert,True,False,sniper rifle,0.06,0.2,2,0,csgo weapon case 2,40,222
SSG 08 | Bloodshot,classified,True,False,sniper rifle,0.14,0.6,4,1,shattered web case,40,899
SSG 08 | Blue Spruce,consumer grade,False,True,sniper rifle,0.06,0.8,4,0,the safehouse collection,40,96
SSG 08 | Carbon Fiber,industrial grade,False,True,sniper rifle,0.0,0.12,1,0,the 2021 vertigo collection,40,70
SSG 08 | Dark Water,mil-spec,True,False,sniper rifle,0.1,0.26,2,1,esports 2014 summer case,40,60
SSG 08 | Death Strike,classified,False,True,sniper rifle,0.0,0.8,4,0,the 2021 dust 2 collection,40,1052
SSG 08 | Death's Head,restricted,True,False,sniper rifle,0.0,0.51,4,0,operation hydra case,40,670
SSG 08 | Detour,mil-spec,False,True,sniper rifle,0.0,0.43,3,0,the overpass collection,40,319
SSG 08 | Dezastre,mil-spec,True,False,sniper rifle,0.0,1.0,4,0,kilowatt case,40,1161
SSG 08 | Dragonfire,covert,True,False,sniper rifle,0.0,0.5,4,0,glove case,40,624
SSG 08 | Fever Dream,restricted,True,False,sniper rifle,0.0,0.72,4,0,prisma 2 case,40,956
SSG 08 | Ghost Crusader,restricted,True,False,sniper rifle,0.0,1.0,4,0,chroma 3 case,40,554
SSG 08 | Hand Brake,mil-spec,False,True,sniper rifle,0.0,1.0,4,0,the 2018 inferno collection,40,751
SSG 08 | Jungle Dashed,consumer grade,False,True,sniper rifle,0.06,0.8,4,0,the ancient collection,40,147
SSG 08 | Lichen Dashed,consumer grade,False,False,sniper rifle,0.06,0.8,4,0,the aztec collection,40,26
SSG 08 | Mainframe 001,mil-spec,True,False,sniper rifle,0.0,1.0,4,0,fracture case,40,967
SSG 08 | Mayan Dreams,industrial grade,False,False,sniper rifle,0.06,0.8,4,0,the alpha collection,40,200
SSG 08 | Necropos,mil-spec,True,False,sniper rifle,0.0,1.0,4,0,operation wildfire case,40,538
SSG 08 | Orange Filigree,mil-spec,False,False,sniper rifle,0.0,0.5,4,0,the canals collection,40,743
SSG 08 | Parallax,restricted,True,False,sniper rifle,0.0,1.0,4,0,operation broken fang case,40,989
SSG 08 | Prey,consumer grade,False,True,sniper rifle,0.0,0.48,4,0,the 2021 mirage collection,40,935
SSG 08 | Red Stone,consumer grade,False,False,sniper rifle,0.06,0.5,4,0,the norse collection,40,762
SSG 08 | Sand Dune,consumer grade,False,False,sniper rifle,0.06,0.8,4,0,the baggage collection,40,99
SSG 08 | Sea Calico,restricted,False,False,sniper rifle,0.0,0.5,4,0,the st marc collection,40,868
SSG 08 | Slashed,mil-spec,True,False,sniper rifle,0.15,0.8,4,2,huntsman weapon case,40,304
SSG 08 | Spring Twilly,mil-spec,False,False,sniper rifle,0.0,0.55,4,0,the 2021 train collection,40,1060
SSG 08 | Threat Detected,mil-spec,False,False,sniper rifle,0.0,0.65,4,0,the control collection,40,996
SSG 08 | Tropical Storm,industrial grade,False,True,sniper rifle,0.06,0.8,4,0,the mirage collection,40,233
SSG 08 | Turbo Peek,classified,True,False,sniper rifle,0.0,0.6,4,0,operation riptide case,40,1101
Stiletto Knife | Blue Steel,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",522,42
Stiletto Knife | Boreal Forest,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,77
Stiletto Knife | Case Hardened,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",522,44
Stiletto Knife | Crimson Web,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,12
Stiletto Knife | Damascus Steel,covert,True,False,knife,0.0,0.5,4,0,"prisma case, prisma 2 case",522,857
Stiletto Knife | Doppler,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",522,421
Stiletto Knife | Fade,covert,True,False,knife,0.0,0.08,1,0,"danger zone case, horizon case",522,38
Stiletto Knife | Forest DDPAT,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,5
Stiletto Knife | Marble Fade,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",522,413
Stiletto Knife | Night Stripe,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,735
Stiletto Knife | Rust Coat,covert,True,False,knife,0.4,1.0,4,3,"prisma case, prisma 2 case",522,414
Stiletto Knife | Safari Mesh,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,72
Stiletto Knife | Scorched,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,175
Stiletto Knife | Slaughter,covert,True,False,knife,0.01,0.26,2,0,"danger zone case, horizon case",522,59
Stiletto Knife | Stained,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",522,43
Stiletto Knife | Tiger Tooth,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",522,409
Stiletto Knife | Ultraviolet,covert,True,False,knife,0.06,0.8,4,0,"prisma case, prisma 2 case",522,98
Stiletto Knife | Urban Masked,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",522,143
Stiletto Knife | ★ (Vanilla),covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",522,0
Survival Knife | Blue Steel,covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",518,42
Survival Knife | Boreal Forest,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,77
Survival Knife | Case Hardened,covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",518,44
Survival Knife | Crimson Web,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,12
Survival Knife | Fade,covert,True,False,knife,0.0,0.08,1,0,"fracture case, shattered web case",518,38
Survival Knife | Forest DDPAT,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,5
Survival Knife | Night Stripe,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,735
Survival Knife | Safari Mesh,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,72
Survival Knife | Scorched,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,175
Survival Knife | Slaughter,covert,True,False,knife,0.01,0.26,2,0,"fracture case, shattered web case",518,59
Survival Knife | Stained,covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",518,43
Survival Knife | Urban Masked,covert,True,False,knife,0.06,0.8,4,0,"fracture case, shattered web case",518,143
Survival Knife | ★ (Vanilla),covert,True,False,knife,0.0,1.0,4,0,"fracture case, shattered web case",518,0
Talon Knife | Blue Steel,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",523,42
Talon Knife | Boreal Forest,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,77
Talon Knife | Case Hardened,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",523,44
Talon Knife | Crimson Web,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,12
Talon Knife | Damascus Steel,covert,True,False,knife,0.0,0.5,4,0,"prisma case, prisma 2 case",523,858
Talon Knife | Doppler,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",523,855
Talon Knife | Fade,covert,True,False,knife,0.0,0.08,1,0,"danger zone case, horizon case",523,38
Talon Knife | Forest DDPAT,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,5
Talon Knife | Marble Fade,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",523,856
Talon Knife | Night Stripe,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,735
Talon Knife | Rust Coat,covert,True,False,knife,0.4,1.0,4,3,"prisma case, prisma 2 case",523,414
Talon Knife | Safari Mesh,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,72
Talon Knife | Scorched,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,175
Talon Knife | Slaughter,covert,True,False,knife,0.01,0.26,2,0,"danger zone case, horizon case",523,59
Talon Knife | Stained,covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",523,43
Talon Knife | Tiger Tooth,covert,True,False,knife,0.0,0.08,1,0,"prisma case, prisma 2 case",523,409
Talon Knife | Ultraviolet,covert,True,False,knife,0.06,0.8,4,0,"prisma case, prisma 2 case",523,98
Talon Knife | Urban Masked,covert,True,False,knife,0.06,0.8,4,0,"danger zone case, horizon case",523,143
Talon Knife | ★ (Vanilla),covert,True,False,knife,0.0,1.0,4,0,"danger zone case, horizon case",523,0
Tec-9 | Army Mesh,consumer grade,False,True,pistol,0.0,0.6,4,0,the safehouse collection,30,242
Tec-9 | Avalanche,restricted,True,False,pistol,0.0,1.0,4,0,revolver case,30,520
Tec-9 | Bamboo Forest,consumer grade,False,False,pistol,0.0,0.6,4,0,the rising sun collection,30,459
Tec-9 | Bamboozle,restricted,True,False,pistol,0.0,0.8,4,0,prisma case,30,839
Tec-9 | Blast From the Past,mil-spec,False,True,pistol,0.0,0.65,4,0,the ancient collection,30,1024
Tec-9 | Blue Titanium,mil-spec,True,False,pistol,0.0,0.04,0,0,csgo weapon case 2,30,216
Tec-9 | Brass,mil-spec,False,True,pistol,0.0,1.0,4,0,the inferno collection,30,159
Tec-9 | Brother,restricted,True,False,pistol,0.0,1.0,4,0,fracture case,30,964
Tec-9 | Cracked Opal,mil-spec,True,False,pistol,0.0,1.0,4,0,spectrum 2 case,30,684
Tec-9 | Cut Out,mil-spec,True,False,pistol,0.0,1.0,4,0,operation hydra case,30,671
Tec-9 | Decimator,classified,True,False,pistol,0.0,0.75,4,0,shattered web case,30,889
Tec-9 | Flash Out,mil-spec,True,False,pistol,0.0,0.7,4,0,cs20 case,30,905
Tec-9 | Fubar,mil-spec,True,False,pistol,0.14,1.0,4,1,danger zone case,30,816
Tec-9 | Fuel Injector,classified,True,False,pistol,0.0,1.0,4,0,gamma 2 case,30,614
Tec-9 | Groundwater,consumer grade,False,True,pistol,0.06,0.8,4,0,the italy collection,30,2
Tec-9 | Hades,industrial grade,False,False,pistol,0.0,1.0,4,0,the gods and monsters collection,30,439
Tec-9 | Ice Cap,mil-spec,True,False,pistol,0.0,0.5,4,0,gamma case,30,599
Tec-9 | Isaac,mil-spec,True,False,pistol,0.0,1.0,4,0,huntsman weapon case,30,303
Tec-9 | Jambiya,mil-spec,True,False,pistol,0.0,1.0,4,0,operation wildfire case,30,539
Tec-9 | Mummy's Rot,mil-spec,False,True,pistol,0.0,1.0,4,0,anubis collection package,30,1252
Tec-9 | Nuclear Threat,restricted,False,True,pistol,0.06,0.8,4,0,the nuke collection,30,179
Tec-9 | Orange Murano,industrial grade,False,False,pistol,0.0,1.0,4,0,the canals collection,30,738
Tec-9 | Ossified,mil-spec,False,False,pistol,0.0,0.08,1,0,the aztec collection,30,36
Tec-9 | Phoenix Chalk,consumer grade,False,False,pistol,0.0,0.8,4,0,the havoc collection,30,1010
Tec-9 | Rebel,mil-spec,True,False,pistol,0.0,1.0,4,0,revolution case,30,1235
Tec-9 | Red Quartz,restricted,False,True,pistol,0.0,0.4,3,0,the train collection,30,248
Tec-9 | Re-Entry,restricted,True,False,pistol,0.0,0.43,3,0,chroma 3 case,30,555
Tec-9 | Remote Control,classified,False,True,pistol,0.0,1.0,4,0,the 2018 nuke collection,30,791
Tec-9 | Rust Leaf,industrial grade,False,False,pistol,0.0,0.5,4,0,the st marc collection,30,733
Tec-9 | Safety Net,mil-spec,False,False,pistol,0.0,0.6,4,0,the 2021 train collection,30,795
Tec-9 | Sandstorm,mil-spec,True,False,pistol,0.1,0.7,4,1,operation phoenix weapon case,30,289
Tec-9 | Slag,mil-spec,True,False,pistol,0.0,0.9,4,0,kilowatt case,30,1159
Tec-9 | Snek-9,mil-spec,True,False,pistol,0.0,1.0,4,0,horizon case,30,722
Tec-9 | Terrace,mil-spec,False,False,pistol,0.0,1.0,4,0,the rising sun collection,30,463
Tec-9 | Titanium Bit,restricted,True,False,pistol,0.0,0.2,2,0,csgo weapon case 3,30,272
Tec-9 | Tornado,consumer grade,False,False,pistol,0.06,0.8,4,0,the alpha collection,30,206
Tec-9 | Toxic,mil-spec,False,True,pistol,0.0,0.7,4,0,the cache collection,30,374
Tec-9 | Urban DDPAT,consumer grade,False,False,pistol,0.06,0.8,4,0,the bank collection,30,17
Tec-9 | VariCamo,industrial grade,False,True,pistol,0.0,0.6,4,0,the dust 2 collection,30,235
UMP-45 | Arctic Wolf,restricted,True,False,smg,0.0,0.8,4,0,clutch case,24,704
UMP-45 | Blaze,mil-spec,False,True,smg,0.0,0.08,1,0,the mirage collection,24,37
UMP-45 | Bone Pile,mil-spec,True,False,smg,0.06,0.34,2,0,operation bravo case,24,193
UMP-45 | Briefing,mil-spec,True,False,smg,0.0,1.0,4,0,gamma 2 case,24,615
UMP-45 | Caramel,consumer grade,False,False,smg,0.06,0.8,4,0,the assault collection,24,93
UMP-45 | Carbon Fiber,industrial grade,False,False,smg,0.0,0.12,1,0,the bank collection,24,70
UMP-45 | Corporal,mil-spec,True,False,smg,0.05,0.75,4,0,operation phoenix weapon case,24,281
UMP-45 | Crime Scene,restricted,False,False,smg,0.0,0.75,4,0,the control collection,24,1003
UMP-45 | Day Lily,mil-spec,False,False,smg,0.0,0.55,4,0,the st marc collection,24,725
UMP-45 | Delusion,mil-spec,True,False,smg,0.06,0.35,2,0,operation vanguard weapon case,24,392
UMP-45 | Exposure,restricted,True,False,smg,0.0,0.55,4,0,spectrum 2 case,24,688
UMP-45 | Facility Dark,consumer grade,False,True,smg,0.0,0.5,4,0,the 2018 nuke collection,24,778
UMP-45 | Fade,classified,False,True,smg,0.0,0.08,1,0,the 2021 dust 2 collection,24,879
UMP-45 | Fallout Warning,industrial grade,False,True,smg,0.06,0.8,4,0,the nuke collection,24,169
UMP-45 | Full Stop,mil-spec,False,False,smg,0.0,0.6,4,0,the 2021 train collection,24,250
UMP-45 | Gold Bismuth,restricted,True,False,smg,0.0,0.7,4,0,operation broken fang case,24,990
UMP-45 | Grand Prix,restricted,True,False,smg,0.25,0.35,2,2,chroma 2 case,24,436
UMP-45 | Gunsmoke,industrial grade,False,True,smg,0.06,0.8,4,0,the italy collection,24,15
UMP-45 | Houndstooth,industrial grade,False,False,smg,0.0,0.6,4,0,the havoc collection,24,1008
